intron_id,avg_PSI_g_AM2,avg_PSI_w_AM2,avg_PSI_g_AM5,avg_PSI_w_AM5,avg_PSI_g_AM8,avg_PSI_w_AM8,avg_PSI_g_AM11,avg_PSI_w_AM11,avg_PSI_g_PM2,avg_PSI_w_PM2,avg_PSI_g_PM5,avg_PSI_w_PM5,avg_PSI_g_PM8,avg_PSI_w_PM8,avg_PSI_g_PM11,avg_PSI_w_PM11,cluster
000047F_DK2_H1_44524_44543,-1.99096837836402,1.29577941973084,-1.75337215199572,1.50697606539155,-0.648989692394901,0.411393466026598,0.0945984975355282,-1.04938333312667,0.895385778999067,-0.428993186498324,0.178197169776227,0.164997379422433,0.763387875461121,0.61819018156938,-0.41579339614453,0.35859430461142,2
000047F_DK2_H1_87542_87567,-1.40005311224184,0.938310936041054,-0.911078435478753,1.35950694473797,-0.059003751218318,1.23847360890553,-0.96433310324503,0.875373601408181,-0.485041093348535,1.17553627427265,-0.770679765913113,-0.644805096647367,-0.838458433979284,0.918945602307862,-1.21124110834322,0.778546932742222,2
000047F_DK2_H1_87727_87751,-1.41925177829129,1.16621659804871,-1.23028066772823,0.891349528138811,-1.45074696338513,1.17766939262829,0.0352531333152669,0.839811952530705,0.19845545607427,0.407468957151591,-0.528796999729008,0.476185724629066,-1.15011110567118,1.1719429953385,-1.17015349618544,0.584987273135068,2
000047F_DK2_H1_87963_87986,-0.798048926603756,1.79221470991545,-1.24134907916241,1.52275775443862,-0.867586205436486,0.940383044214501,-0.876278365290578,0.922998724506318,0.288471055157655,-0.293903655066461,-1.03273724266422,0.0711670588053725,-0.798048926603756,0.931690884360409,-1.03273724266422,0.471006412093572,2
000047F_DK2_H2_55088_55120,-1.12860493747102,-0.5277949153053,-0.0679156390796894,2.41691593407482,0.302954744973222,0.781377540401478,-1.31033142565694,-0.342359723278844,-0.568590657551121,1.88657128487916,-0.312690092554611,-0.134672308209214,-0.980256783849853,-0.0864591582823351,-0.182885458136092,0.254741595046344,2
000048F_DK2_H1_78110_78135,-0.234071950051968,0.34877280985397,0.214270172952599,0.572943871356254,1.68782128389428,0.339805967393878,0.345783862367273,1.96280445267041,-0.86473986974506,0.229214910386085,0.330839124933787,-0.446287221607464,-1.4416067346776,-0.506066171341406,-1.91983833254914,-0.619646175835896,2
000048F_DK2_H2_1584_1608,0.47909940747001,-1.17724426428434,-0.137028431781609,0.263054580719442,-1.78537044328594,0.71914921497064,1.55932354122284,-0.0650134895314228,0.00700145271876628,1.35928203497232,-1.73736048178581,1.05521894547152,0.655135932970468,-0.409084880282323,-0.0250051882813142,-0.761157931283248,2
000048F_DK2_H2_3095_3120,-1.05781474671269,-0.352604915570896,0.51015179274087,0.990294656496984,0.262578128616624,0.61518304418752,-0.960285727512227,-0.667698669910845,0.772729921357495,-0.157546877169975,0.330098218832328,0.420125005786599,-1.1178326046822,-0.360107147817085,-1.62798439742307,2.40071431878057,2
000048F_DK2_H2_65693_65718,0.334424262805854,0.0324095930940707,-0.480445506416502,0.47118562267534,0.362916212778663,-0.634302036269674,0.112187053017938,-0.645698816258797,2.09522677112549,0.180567732952682,0.20905968292549101,1.37722963181069,-1.26682332566605,-0.828047296084779,-2.06459792490472,0.744708342414312,2
000048F_DK2_H2_67397_67421,-0.76899789774169,0.76569037990194,-0.716077612305702,-0.206719864984325,0.0777266692341062,0.871530950773914,-0.802073076139181,-0.411785971048776,-0.0479590086763634,-0.0678041157148586,3.14710322452137,-0.934373789729149,-0.51762654192075,0.494473917042506,-0.471321292164261,-0.411785971048776,2
000049F_DK2_H1_6479_6504,-0.918557996849428,0.722075002870941,0.338933164612891,1.16416173932254,-0.889085547752655,2.10728011041928,-0.230867517924723,-0.446998811301059,-1.28205153570963,1.52765527818274,-0.957854595645125,-0.869437248354806,0.388053913107512,-0.761371601666638,0.437174661602134,-0.329109014913966,2
000049F_DK2_H1_37030_37054,-1.05385230308646,1.39423384653469,-0.62809819010887,0.125841384955616,-0.832105369243966,2.46748900633237,0.48950635645731,0.693513535592406,-1.00063303896426,0.427417214981411,-0.246693463899777,-0.0515561621183804,-0.548269293925571,-0.699057208938468,-1.23124985016046,0.693513535592406,2
000049F_DK2_H1_78033_78062,0.290779164495624,0.4796479046281,-0.326192053270463,-0.0428889430717494,-0.810955152943817,0.410396033246192,0.832202886208721,0.127092923047479,-0.187688310506647,2.09762344509631,-0.445808922021031,1.53731284936996,-1.16351013452444,-0.962050145049797,-1.93787196906759,0.101910424363149,2
000049F_DK2_H2_95017_95040,0.613007800737928,1.85018349221421,0.970130680751701,-0.00770577642886884,-0.156506976434608,0.719294372170599,-0.777220553601405,-1.0875773421848,-0.900512976463303,0.332411252155677,0.472709526446803,0.187861515007245,-1.71679384506621,0.948873366465168,-1.68703360506507,0.238879069294927,2
000049F_DK2_H2_95465_95489,-0.948473197093462,0.990836764209299,-1.24972522991719,1.6027549558825,-0.788433054655856,0.990836764209299,-0.703705920424182,-0.0353029725965307,1.11322040254394,0.906109629977626,0.256534934201458,-1.19324047376274,-1.16499809568552,0.81196836972021,-1.05202858337662,0.463645706767772,2
